method,epsilon,cosine_similarity
noise,0.025,0.8995069921310564
noise,0.025,0.9131812505017982
noise,0.025,0.6281909346580505
noise,0.025,0.8156835570052499
noise,0.025,0.8880092766287712
noise,0.025,0.8976882696151733
noise,0.025,0.9556548880235821
noise,0.025,0.766305148601532
noise,0.025,0.8990427523566117
noise,0.025,0.8490467324568851
noise,0.025,0.6065683960914612
noise,0.025,0.9370879214134197
noise,0.025,0.6012892902281671
noise,0.025,0.9205903363579728
noise,0.025,0.3648148340207562
noise,0.025,0.7785762084379085
noise,0.025,0.40442141320833125
noise,0.025,0.8437513019890385
noise,0.025,0.8738943859275825
noise,0.025,0.7903432721104202
noise,0.025,0.39722415192271254
noise,0.025,0.8469818830490112
noise,0.025,0.6973957031189117
noise,0.025,0.8924439751306785
noise,0.025,0.8877387046813965
noise,0.025,0.9321159720420837
noise,0.025,0.5260457710054985
noise,0.025,0.5932667851448059
noise,0.025,0.7220606373512378
noise,0.025,0.7717284560203552
noise,0.025,0.6658850312232971
noise,0.025,0.9594952464103699
noise,0.025,0.7801344627182029
noise,0.025,0.8420470952987671
noise,0.025,0.7145610877609914
noise,0.025,-0.04924960434436798
noise,0.025,0.8217736482620239
noise,0.025,0.8727629856608534
noise,0.025,0.45703457167847694
noise,0.025,0.7552779171036446
noise,0.025,0.7573283910751343
noise,0.025,0.6408027028559039
noise,0.025,0.8781518267483623
noise,0.025,0.7054743766784668
noise,0.025,0.7879845499992371
noise,0.025,0.8503869771957397
noise,0.025,0.7517113909635366
noise,0.025,0.8969260515614733
noise,0.025,0.8867712616920471
noise,0.025,0.7653895616531372
noise,0.025,0.894582861339026
noise,0.025,0.9124824896434002
noise,0.025,0.8734434843063354
noise,0.025,0.6212106943130493
noise,0.025,0.8847079941804428
noise,0.025,0.9426282082421672
noise,0.025,0.9052937626838684
noise,0.025,0.7012106389168098
noise,0.025,0.8809511661529541
noise,0.025,0.8889080286026001
noise,0.025,0.7892047166824341
noise,0.025,0.526597277122655
noise,0.025,0.4672759771347046
noise,0.025,0.809888482093811
noise,0.025,0.7604487991600527
noise,0.025,0.8057212473667044
noise,0.025,0.854072102661605
noise,0.025,0.8899150159929702
noise,0.025,0.7822893987721578
noise,0.025,0.8506239563598622
noise,0.025,0.8067984580993652
noise,0.025,0.695899486541748
noise,0.025,0.24476680128376538
noise,0.025,0.4284770744131259
noise,0.025,0.9362208209169417
noise,0.025,0.7326261023469601
noise,0.025,0.30135079034273615
noise,0.025,0.3188309967517853
noise,0.025,0.6931410018717657
noise,0.025,0.9695288557095035
noise,0.025,0.946837842464447
noise,0.025,0.7925150630627595
noise,0.025,0.7791770959881485
noise,0.025,0.3046348509410117
noise,0.025,0.7637105584144592
noise,0.025,0.6691284578519152
noise,0.025,0.4746468380304084
noise,0.025,0.7933794260025024
noise,0.025,0.564370658137164
noise,0.025,0.38803280556299713
noise,0.025,0.8974718122920938
noise,0.025,0.8505260005750064
noise,0.025,0.599649631997966
noise,0.025,0.8986766606174909
noise,0.025,0.8506989732592996
noise,0.025,0.8805320787746969
noise,0.025,0.31724458932876587
noise,0.025,0.5004819184685327
noise,0.025,0.6617949206171909
noise,0.025,0.8692533891948113
noise,0.025,0.5532561210837302
noise,0.025,0.8197980415700713
noise,0.025,0.19762057065963745
noise,0.025,0.8726336435894002
noise,0.025,0.7547293451589749
noise,0.025,0.770430730010912
noise,0.025,0.8111807220470489
noise,0.025,0.7024733665553818
noise,0.025,0.34087903323409074
noise,0.025,0.7186661194959962
noise,0.025,0.9455373883247375
noise,0.025,-0.09709988534450531
noise,0.025,0.8903735745398554
noise,0.025,0.8474526405334473
noise,0.025,0.6679645975817623
noise,0.025,0.6870585680007935
noise,0.025,0.9268724322319031
noise,0.025,0.752739332697968
noise,0.025,0.7913486361503601
noise,0.025,0.6849187612533569
noise,0.025,0.8511630207993416
noise,0.025,0.637232780456543
noise,0.025,0.7768803337407442
noise,0.025,0.32242924935904904
noise,0.025,0.8025731683544273
noise,0.025,0.8723109288400981
noise,0.025,0.8334413071537812
noise,0.025,0.8595564621554754
noise,0.025,0.8201462274833393
noise,0.025,0.7874763011932373
noise,0.025,0.8855817581886581
noise,0.025,0.24469511242538067
noise,0.025,0.8915014863014221
noise,0.025,0.8603717088699341
noise,0.025,0.8868233825809776
noise,0.025,0.9040971994400024
noise,0.025,0.90549939307567
noise,0.025,0.7800951469001275
noise,0.025,0.7554535123976192
noise,0.025,0.8258441686630249
noise,0.025,0.9122363600801341
noise,0.025,0.8153909930819879
noise,0.025,0.6590523516566975
noise,0.025,0.7357782125473022
noise,0.025,0.2528809905052185
noise,0.025,0.8322161436080933
noise,0.025,0.8713299708765778
noise,0.025,0.701041042804718
noise,0.025,0.877622127532959
noise,0.025,0.8911894825455396
noise,0.025,0.5846758732392874
noise,0.025,0.5631240178085574
noise,0.025,0.5857810974121094
noise,0.025,0.6740972205458426
noise,0.025,0.7425880057390933
noise,0.025,0.849065858237051
noise,0.025,0.9014871657781119
noise,0.025,0.8167895212879381
noise,0.025,0.5407102704048157
noise,0.025,0.8209352493286133
noise,0.025,0.6625006195158347
noise,0.025,0.8636464395312348
noise,0.025,0.9006365537643433
noise,0.025,0.6571979522705078
noise,0.025,0.4295274615287781
noise,0.025,0.9273837891359646
noise,0.025,0.838792945110588
noise,0.025,0.9446645975112915
noise,0.025,0.7425755108937939
noise,0.025,0.833761587777283
noise,0.025,0.9281157531772782
noise,0.025,0.7447300705474587
noise,0.025,0.8773972392082214
noise,0.025,0.22121205925941467
noise,0.025,0.9156602893966527
noise,0.025,0.5433534383773804
noise,0.025,0.5142522011474433
noise,0.025,0.8892607158863134
noise,0.025,0.8624111927992831
noise,0.025,0.8623372573357007
noise,0.025,0.7681407332420349
noise,0.025,0.6446301937103271
noise,0.025,0.7844816446304321
noise,0.025,0.7529028801379885
noise,0.025,0.7902352324338496
noise,0.025,0.5290234404220256
noise,0.025,0.8801405429840088
noise,0.025,0.7988266228930143
noise,0.025,0.7404990196228027
noise,0.025,0.8966714945439876
noise,0.025,0.7282958843796222
noise,0.025,0.7654024362564087
noise,0.025,0.8416004431724684
noise,0.025,0.7654459704591626
noise,0.025,0.5677236318588257
noise,0.025,0.5108505487442017
noise,0.025,0.5072749853134155
noise,0.025,0.6690608859062195
noise,0.025,0.9180946946144104
noise,0.025,0.833804190158844
noise,0.025,0.7979302406311035
noise,0.025,0.9277318672974048
noise,0.025,0.9171257292367739
noise,0.025,0.8785867691040039
noise,0.025,0.7755078807170476
noise,0.025,0.6466939642040126
noise,0.025,0.8102272990413699
noise,0.025,0.9182494927496037
noise,0.025,0.9218700528144836
noise,0.025,0.8163308501243591
noise,0.025,0.7621007249235296
noise,0.025,0.8113075140508272
noise,0.025,0.7500057220458984
noise,0.025,0.7984732389450073
noise,0.025,0.6889041867525636
noise,0.025,-0.07020393013954163
noise,0.025,0.8963348803719823
noise,0.025,0.8538833856582642
noise,0.025,0.6765864097054726
noise,0.025,0.8434865130033053
noise,0.025,0.921568091009147
noise,0.025,0.7664200524342105
noise,0.025,0.8175197730970262
noise,0.025,0.8209742307662964
noise,0.025,0.920924186706543
noise,0.025,0.9351570884930224
noise,0.025,0.873776581101912
noise,0.025,0.6575694680213928
noise,0.025,0.6909676215917754
noise,0.025,0.8125341665030303
noise,0.025,0.8664124786626564
noise,0.025,0.7604226100570745
noise,0.025,0.7587825203667582
noise,0.025,0.8204369789492187
noise,0.025,0.7942265149489962
noise,0.025,0.7409177576948562
noise,0.025,0.9172244668006897
noise,0.025,0.6667194962548786
noise,0.025,0.7798208230680476
noise,0.025,0.7994750142097473
noise,0.025,0.8613183498382568
noise,0.025,0.789260745048523
noise,0.025,0.8227744102478027
noise,0.025,0.8001546144577645
noise,0.025,0.8502587765301018
noise,0.025,0.7808396816253662
noise,0.025,0.8100448846817017
noise,0.025,0.7981415511285348
noise,0.025,0.9630905963832512
noise,0.025,0.955132450622245
noise,0.025,0.7052819939041735
noise,0.025,0.8959678411483765
noise,0.025,0.819021726221494
noise,0.025,0.9041794538497925
noise,0.025,0.9448387026786804
noise,0.025,0.7563018798828125
noise,0.025,0.7352050761939611
noise,0.025,0.7859182357788086
noise,0.025,0.8069357160887564
noise,0.025,0.8919420773948493
noise,0.025,0.8825880289077759
noise,0.025,0.7059428902251392
noise,0.025,0.8392734777710882
noise,0.025,0.8280338295708252
noise,0.025,0.9170535206794739
noise,0.025,0.8458393216133118
noise,0.025,0.8856573104858398
noise,0.025,0.8375297784805298
noise,0.025,0.3502777323209565
noise,0.025,0.6954694986343384
noise,0.025,0.9453032894522936
noise,0.025,0.6954782034884305
noise,0.025,0.09625686533790045
noise,0.025,0.19344655353468154
noise,0.025,0.759210481690737
noise,0.025,0.8526197671890259
noise,0.025,0.8617490530014038
noise,0.025,0.7961302995681763
noise,0.025,0.4421782459126865
noise,0.025,0.6638669369101793
noise,0.025,0.5939356861691384
noise,0.025,0.9529996514320374
noise,0.025,0.8133350610733032
noise,0.025,0.6994949162307444
noise,0.025,0.7074136908403832
noise,0.025,0.7510069012641907
noise,0.025,0.9623470306396484
noise,0.025,0.4988515972406633
noise,0.025,-0.05132190138101578
noise,0.025,0.802820086479187
noise,0.025,0.7144249890573323
noise,0.025,0.7604252326615227
noise,0.025,0.811547959195017
noise,0.025,0.9056971882907059
noise,0.025,0.38006808638978584
noise,0.025,0.7145361304283142
noise,0.025,0.9362651743730815
noise,0.025,0.8965994119644165
noise,0.025,0.9724731428905232
noise,0.025,0.901933491230011
noise,0.025,0.800393283367157
noise,0.025,0.8425783170037964
noise,0.025,0.7614810324597988
noise,0.025,0.9087289571762085
noise,0.025,0.8921390441697555
noise,0.025,0.95032927245883
noise,0.025,0.8228366374969482
noise,0.025,0.9540078098764714
noise,0.025,0.8760669901331088
noise,0.025,0.9170058320168173
noise,0.025,0.8131961822509766
noise,0.025,0.8748524785041809
noise,0.025,0.8409724140746855
noise,0.025,0.8581866537443804
noise,0.025,0.9332886934280396
noise,0.025,0.8970669713974307
noise,0.025,0.890245384559312
noise,0.025,0.9210528182355886
noise,0.025,0.8266098499298096
noise,0.025,0.5052243170008479
noise,0.025,0.8538487975417195
noise,0.025,0.6831353902816772
noise,0.025,-0.056511571452366516
noise,0.025,0.0678156275859102
noise,0.025,0.38074721040568393
noise,0.025,0.794016646982233
noise,0.025,0.7915966510772705
noise,0.025,0.9319511651992798
noise,0.025,0.9233470559120178
noise,0.025,0.7130633421578028
noise,0.025,0.7215962625025593
noise,0.025,0.8609712206738475
noise,0.025,0.6999731481059295
noise,0.025,0.8239858045569557
noise,0.025,0.633734941482544
noise,0.025,0.22171205942964745
noise,0.025,0.7258816524814588
noise,0.025,0.6574432245591212
noise,0.025,0.2328736463634563
noise,0.025,0.17945874272163942
noise,0.025,0.834505821302707
noise,0.025,0.7874971158804243
noise,0.025,0.6397894024848938
noise,0.025,0.697044116082438
noise,0.025,0.7645730972290039
noise,0.025,0.2920334885080491
noise,0.025,0.6120466541093601
noise,0.025,0.521799611014095
noise,0.025,0.7395467162132263
noise,0.025,0.016946741963631773
noise,0.025,0.8842062285069379
noise,0.025,0.5098781889604451
noise,0.025,0.7126899361610413
noise,0.025,0.800881731562719
noise,0.025,0.720626950263977
noise,0.025,0.9478017060638507
noise,0.025,0.8927003145217896
noise,0.025,0.83418869972229
noise,0.025,0.7238885976042929
noise,0.025,0.939791738986969
noise,0.025,0.7650424242019653
noise,0.025,0.2675512135028839
noise,0.025,0.9580271244049072
noise,0.025,0.5667863488197327
noise,0.025,0.7900905138200229
noise,0.025,0.5074879233531915
noise,0.025,0.47714313728470514
noise,0.025,0.6268784999847412
noise,0.025,0.34153735637664795
noise,0.025,0.5229416801298675
noise,0.025,0.45038139820098877
noise,0.025,0.847031524600479
noise,0.025,0.9624485351114609
noise,0.025,0.7081425189971924
noise,0.025,0.6622378826141357
noise,0.025,0.30181601361775634
noise,0.025,0.5109363489784996
noise,0.025,0.669478913232056
noise,0.025,0.857229394582444
noise,0.025,0.8383966780664531
noise,0.025,0.6394750642150763
noise,0.025,0.5790051394404515
noise,0.025,0.7718744507990617
noise,0.025,0.7209940386410988
noise,0.025,0.9522822470833228
noise,0.025,0.5010534523661825
noise,0.025,0.9258499785751133
noise,0.025,0.7178058456066767
noise,0.025,0.21438947319984436
noise,0.025,0.8698350787162781
noise,0.025,0.9467238783836365
noise,0.025,0.8709684533458042
noise,0.025,0.8797913789749146
noise,0.025,0.8097447639551633
noise,0.025,0.7729981406329968
noise,0.025,0.9538924694061279
noise,0.025,0.5792146497730809
noise,0.025,0.44400031363967063
noise,0.025,0.436485230922699
noise,0.025,0.9624318767318694
noise,0.025,0.8435505442083591
noise,0.025,0.7772351735006328
noise,0.025,0.7703049182891846
noise,0.025,0.5111880302429199
noise,0.025,0.9516790480422423
noise,0.025,0.9024228126532682
noise,0.025,0.6217818260192871
noise,0.025,0.6603171825408936
noise,0.025,0.8591673970222473
noise,0.025,0.883129708953484
noise,0.025,0.575675223808005
noise,0.025,0.9552676651041325
noise,0.025,0.8025175333023071
noise,0.025,0.7875427946499397
noise,0.025,0.7744689449351411
noise,0.025,0.777368509094969
noise,0.025,0.6837014571161408
noise,0.025,0.44858748027160966
noise,0.025,0.9129447289076302
noise,0.025,0.8541463613510132
noise,0.025,0.9091830253601074
noise,0.025,0.9483519227294985
noise,0.025,0.8812229037284851
noise,0.025,0.7383177720497723
noise,0.025,0.8474355936050415
noise,0.025,0.9064708948135376
noise,0.025,0.9413985013961792
noise,0.025,0.5357092938249892
noise,0.025,0.9152517318725586
noise,0.025,0.8824636340141296
noise,0.025,0.8100298175242412
noise,0.025,0.8638557710561631
noise,0.025,0.8314062155969459
noise,0.025,0.8474785594629398
noise,0.025,0.5847129473261279
noise,0.025,0.6831709742546082
noise,0.025,0.6159650087356567
noise,0.025,0.6056827487254964
noise,0.025,0.23358473279567205
noise,0.025,0.6604161262512207
noise,0.025,0.8377906833103943
noise,0.025,0.576383011829347
noise,0.025,0.8773099257165253
noise,0.025,0.7439781579984346
noise,0.025,0.5949434992637347
noise,0.025,0.697203656947722
noise,0.025,0.9223746015056746
noise,0.025,0.7844432592391968
noise,0.025,0.7201615738772421
noise,0.025,0.9263305344084068
noise,0.025,0.7288587689399719
noise,0.025,0.8845246365383066
noise,0.025,-0.02267465791555301
noise,0.025,0.9200511479438785
noise,0.025,0.802692485096382
noise,0.025,0.9074540138244629
noise,0.025,0.887405276298523
noise,0.025,0.6024930240209724
noise,0.025,0.7166860699653625
noise,0.025,0.9500087782743213
noise,0.025,0.8034543991088867
noise,0.025,0.8839894464009685
noise,0.025,0.7897702690890515
noise,0.025,0.6423864364624023
noise,0.025,0.5988709569650329
noise,0.025,0.789989733397655
noise,0.025,0.8013113975915733
noise,0.025,0.8532562510149557
noise,0.025,0.266585357981484
noise,0.025,0.9055280955293211
noise,0.025,0.5438688721578651
noise,0.025,0.3313904803162533
noise,0.025,0.5509369969367981
noise,0.025,0.8300149440765381
noise,0.025,0.8923869197138016
noise,0.025,0.9090243848867535
noise,0.025,0.8224868774414062
noise,0.025,0.8254502415657043
noise,0.025,0.5048278570175171
noise,0.025,0.9258364714931394
noise,0.025,0.849815990025282
noise,0.025,0.8767023609103195
noise,0.025,0.6979130686573357
noise,0.025,0.6426476240158081
noise,0.025,0.9205751419067383
noise,0.025,0.6646854877471924
noise,0.025,0.9138274192810059
noise,0.025,0.8421229124069214
noise,0.025,0.7728478312492371
noise,0.025,0.8390538692474365
noise,0.025,0.8503183379864201
noise,0.025,0.4737291179218628
noise,0.025,0.15692578256130219
noise,0.025,0.26650509238243103
noise,0.025,0.862342315525623
noise,0.025,0.37750026978554907
noise,0.025,0.853244508899585
noise,0.025,0.7588553654806428
noise,0.025,0.7774050831794739
noise,0.025,0.8720331192016602
noise,0.025,0.6870045848486087
noise,0.025,0.7997183799743652
noise,0.025,0.409269429081927
noise,0.025,0.7640288331525836
noise,0.025,0.8123247157625633
noise,0.025,0.10508195623999705
noise,0.025,0.17620583489010877
noise,0.025,0.4869394012129673
noise,0.025,0.03634272996612575
noise,0.025,0.29399768745913035
noise,0.025,0.6550352172564038
noise,0.025,0.39597948765632507
noise,0.025,0.3108617756027514
noise,0.025,0.3900432586669922
noise,0.025,0.5761709981015625
noise,0.025,0.6578079658093445
noise,0.025,0.7189184045469289
noise,0.025,0.5889347967188002
noise,0.025,0.17478662729263306
noise,0.025,0.3927178978919983
noise,0.025,0.6914651209989274
noise,0.025,0.8097614645957947
noise,0.025,0.7314416388106838
noise,0.025,0.6722013158918223
noise,0.025,0.8792414665222168
noise,0.025,0.947525708303622
noise,0.025,0.8292393684387207
noise,0.025,0.7683425545692444
noise,0.025,0.9923944473266602
noise,0.025,0.9452376961708069
noise,0.025,0.9869720037869221
noise,0.025,0.828234245075838
noise,0.025,0.7258494712665523
noise,0.025,0.18233607709407806
noise,0.025,0.9104023522378433
noise,0.025,0.8426449988695994
noise,0.025,0.9090476632118225
noise,0.025,0.8914418816566467
noise,0.025,0.49046833784783916
noise,0.025,0.7565200183701539
noise,0.025,0.8544998938441464
noise,0.025,0.7706887951698543
noise,0.025,0.9597805738449097
noise,0.025,0.9382912516593933
noise,0.025,0.836980025408277
noise,0.025,0.46906375700615466
noise,0.025,0.6903896331787109
noise,0.025,0.8584901350286647
noise,0.025,0.7980002760887146
noise,0.025,0.8727933688636658
noise,0.025,0.4334990084171295
noise,0.025,0.8256297007578448
noise,0.025,0.7257977940379919
noise,0.025,0.5447749495506287
noise,0.025,0.8868059049257593
noise,0.025,0.7069751024246216
noise,0.025,0.8194500588715204
noise,0.025,0.446597261625447
noise,0.025,0.37016475200653076
noise,0.025,0.6000415265572528
noise,0.025,0.6232234239578247
noise,0.025,0.5150004778802539
noise,0.025,0.5195225477218628
noise,0.025,0.7228881120681763
noise,0.025,0.6111412644386292
noise,0.025,0.4960498809814453
noise,0.025,0.5519901843065143
noise,0.025,0.49906396865844727
noise,0.025,0.45655378699302673
noise,0.025,0.700848853486918
noise,0.025,0.4530847342660873
noise,0.025,0.6860559395585036
noise,0.025,0.8254278898239136
noise,0.025,0.9010798394036404
noise,0.025,0.881439745426178
noise,0.025,0.7878165479843783
noise,0.025,0.7627295993131652
noise,0.025,0.8868064548613569
noise,0.025,0.8631803650611751
noise,0.025,0.7581224667466425
noise,0.025,0.8797554445412505
noise,0.025,0.8841859102249146
noise,0.025,0.789651823660624
noise,0.025,0.9448829955002142
noise,0.025,0.6117994785308838
noise,0.025,0.7587667189925986
noise,0.025,0.6201350092887878
noise,0.025,0.45723334209720323
noise,0.025,0.9125438384685629
noise,0.025,0.8679336309432983
noise,0.025,0.5877480156571866
noise,0.025,0.9068282842636108
noise,0.025,0.8614342469404417
noise,0.025,0.9365322031657591
noise,0.025,0.42611832696552077
noise,0.025,0.9285685696771319
noise,0.025,0.8014310120683319
noise,0.025,0.9345982592819112
noise,0.025,0.6615617275238037
noise,0.025,0.7469491807788136
noise,0.025,0.7545724218574127
noise,0.025,0.6283956170082092
noise,0.025,0.857701301574707
noise,0.025,0.9731846129761329
noise,0.025,0.91677325963974
noise,0.025,0.927350640296936
noise,0.025,0.7421062060093497
noise,0.025,0.9406576436954038
noise,0.025,0.9148658615510694
noise,0.025,0.46042853829690666
noise,0.025,0.771714448928833
noise,0.025,0.7939717050773936
noise,0.025,0.8087053894996643
noise,0.025,0.9193453192710876
noise,0.025,0.8875716991679864
noise,0.025,0.6584283309706551
noise,0.025,0.6450028419494629
noise,0.025,0.8868940472602844
noise,0.025,0.5234962261765073
noise,0.025,0.9040086922640403
noise,0.025,0.8381878733634949
noise,0.025,0.7463676333427429
noise,0.025,0.9250298738479614
noise,0.025,0.7694355249404907
noise,0.025,0.7436098303562315
noise,0.025,0.8495628327391859
noise,0.025,0.8541659116744995
noise,0.025,0.6965699403455838
noise,0.025,0.8453661111215435
noise,0.025,0.9046162040417259
noise,0.025,0.800670862197876
noise,0.025,0.8223516941070557
noise,0.025,0.6334253172024906
noise,0.025,0.9869425296783447
noise,0.025,0.9515937566757202
noise,0.025,0.5554417868353556
noise,0.025,0.5814844369888306
noise,0.025,0.2469954639673233
noise,0.025,0.681436297636705
noise,0.025,0.35764272717920464
noise,0.025,0.7489547430222974
noise,0.025,0.743783853762861
noise,0.025,0.5989415585048424
noise,0.025,0.9282452974611941
noise,0.025,0.8688944060269368
noise,0.025,0.8028998614221774
noise,0.025,0.7618067491592991
noise,0.025,0.7172362804412842
noise,0.025,0.8663216491437453
noise,0.025,0.8098280429840088
noise,0.025,0.9277211384607057
noise,0.025,0.8409732830814509
noise,0.025,0.662147919875636
noise,0.025,0.3846348524093628
noise,0.025,0.8723127841949463
noise,0.025,0.5677922625665518
noise,0.025,0.8322596549987793
noise,0.025,0.6594847833803179
noise,0.025,0.8564946140948183
noise,0.025,0.46975648403167725
noise,0.025,0.7105321288108826
noise,0.025,0.3545255189568448
noise,0.025,0.9328990618646721
noise,0.025,0.4194754958152771
noise,0.025,0.905290490073534
noise,0.025,0.9167455708010669
noise,0.025,0.8271907074933837
noise,0.025,0.8804155183209977
noise,0.025,0.8368876229789148
noise,0.025,0.9279676356305971
noise,0.025,0.5210583209991455
noise,0.025,0.374370776079344
noise,0.025,0.6487405896186829
noise,0.025,0.8097239136695862
noise,0.025,0.1939181685447693
noise,0.025,0.7258413597439922
noise,0.025,0.7959955930709839
noise,0.025,0.4670166929980184
noise,0.025,0.731508417815473
noise,0.025,0.5139368772506714
noise,0.025,0.42727169394493103
noise,0.025,0.7493407204157788
noise,0.025,0.031152011820793968
noise,0.025,0.5296260434166228
noise,0.025,0.8047680854797363
noise,0.025,0.3309432266005792
noise,0.025,0.4950941352574272
noise,0.025,0.5309328157265681
noise,0.025,0.8145014643669128
noise,0.025,0.3364972572474856
noise,0.025,0.038506608173842105
noise,0.025,0.2406245917081833
noise,0.025,0.37356671690940857
noise,0.025,0.7639798381316579
noise,0.025,0.6392563200440228
noise,0.025,0.896577286312263
noise,0.025,0.72913475459011
noise,0.025,0.9905772504382511
noise,0.025,0.632764995098114
noise,0.025,0.4380149841308594
noise,0.025,0.8426593542098999
noise,0.025,0.8717565536499023
noise,0.025,0.8873551487922668
noise,0.025,0.14925289598861036
noise,0.025,0.5481947660446167
noise,0.025,0.2204829454421997
noise,0.025,0.9097802639007568
noise,0.025,0.7812946541274806
noise,0.025,0.8052287333931106
noise,0.025,0.8925822313178932
noise,0.025,0.902621865272522
noise,0.025,0.8382859729698895
noise,0.025,0.4823795258998871
noise,0.025,0.610708786333659
noise,0.025,0.7264845967292786
noise,0.025,0.26140499114990234
noise,0.025,0.6810531616210938
noise,0.025,0.7556448433187524
noise,0.025,0.9035626649856567
noise,0.025,0.5386885565128494
noise,0.025,0.6593258583947517
noise,0.025,0.8515212535858154
noise,0.025,0.7034483551979065
noise,0.025,0.8906832537665927
noise,0.025,0.8427727975940259
noise,0.025,0.8933675225596159
noise,0.025,0.5577786564826965
noise,0.025,0.6336608151399614
noise,0.025,0.7636973348585399
noise,0.025,0.9473012717186663
noise,0.025,0.7811434268951416
noise,0.025,0.8533737659454346
noise,0.025,0.9303072094917297
noise,0.025,0.8018757700920105
noise,0.025,0.8420118093490601
noise,0.025,0.814595103263855
noise,0.025,0.8775998615503274
noise,0.025,0.868496708184286
noise,0.025,0.8003048896789551
noise,0.025,0.9214514493942261
noise,0.025,0.7139836166496166
noise,0.025,0.9235408351695056
noise,0.025,0.7957288744611233
noise,0.025,0.865662693977356
noise,0.025,0.8771628998864566
noise,0.025,0.8189419615899362
noise,0.025,0.0506950244307518
noise,0.025,0.7209838795075502
noise,0.025,0.68719482421875
noise,0.025,0.810744047164917
noise,0.025,0.8352981707631466
noise,0.025,0.8310417633627809
noise,0.025,0.943888783454895
noise,0.025,0.6455738736860122
noise,0.025,0.8514628664095067
noise,0.025,0.3063676357269287
noise,0.025,0.8008496046572702
noise,0.025,0.9254192069422742
noise,0.025,0.2497164830480959
noise,0.025,0.782545102683003
noise,0.025,0.5004948079880966
noise,0.025,0.7017678022384644
noise,0.025,0.7136667370796204
noise,0.025,0.5148746967315674
noise,0.025,0.8786032868264162
noise,0.025,0.9291735568396321
noise,0.025,0.6413939808968329
noise,0.025,0.903366208076477
noise,0.025,0.7931131843857073
noise,0.025,0.9197734594345093
noise,0.025,0.9242448165562656
noise,0.025,0.778569651927374
noise,0.025,0.9386564493179321
noise,0.025,0.8746084570884705
noise,0.025,0.7654685010155592
noise,0.025,0.8185589097212503
noise,0.025,0.838439395334686
noise,0.025,0.817357862513002
noise,0.025,0.9111419373070055
noise,0.025,0.2879026617974838
noise,0.025,0.9026145011965786
noise,0.025,0.7708467245101929
noise,0.025,0.7592385554767529
noise,0.025,0.8239269852638245
noise,0.025,0.34862494468688965
noise,0.025,0.6985127925872803
noise,0.025,0.8492507591620317
noise,0.025,0.7226645946502686
noise,0.025,0.7157156636884425
noise,0.025,0.8790293335914612
noise,0.025,0.7953963279724121
noise,0.025,0.6012020111083984
noise,0.025,0.3966267941371683
noise,0.025,0.6268085241317749
noise,0.025,0.8819615840911865
noise,0.025,0.7760214805603027
noise,0.025,0.8997931599863641
noise,0.025,0.660002728104673
noise,0.025,0.7703225475741965
noise,0.025,0.8466055393218994
noise,0.025,0.5194833565066254
noise,0.025,0.6837605834007263
noise,0.025,0.2931841015815735
noise,0.025,0.8230888247489929
noise,0.025,0.7731511728077441
noise,0.025,0.7929941888448127
noise,0.025,0.7015782029847712
noise,0.025,0.8503947257995605
noise,0.025,0.6984260706686468
noise,0.025,0.8127347361506319
noise,0.025,0.8448616954766709
noise,0.025,0.8725878152146622
noise,0.025,0.8348670700271699
noise,0.025,0.8082759380340576
noise,0.025,0.7648631281946875
noise,0.025,0.9081358854851671
noise,0.025,0.3503662943840027
noise,0.025,0.9433306455612183
noise,0.025,0.7203623485781175
noise,0.025,0.7039310336112976
noise,0.025,0.8371084332466125
noise,0.025,0.9101582819129077
noise,0.025,0.8566601872444153
noise,0.025,0.7529512124912064
noise,0.025,0.91070550147924
noise,0.025,0.9392828345298767
noise,0.025,0.7734782695770264
noise,0.025,0.840187540065501
noise,0.025,0.698391219925619
noise,0.025,0.8626565419044187
noise,0.025,0.7804412376617661
noise,0.025,0.9440289106386267
noise,0.025,0.42765575647354126
noise,0.025,0.8335995177269284
noise,0.025,0.9678555727005005
noise,0.025,0.5638435406871429
noise,0.025,0.8874604105949402
noise,0.025,0.9262877150602526
noise,0.025,0.9249215766834289
noise,0.025,0.806415319442749
noise,0.025,0.9623694442290416
noise,0.025,0.9062537550926208
noise,0.025,0.9493082761764526
noise,0.025,0.989515483379364
noise,0.025,0.9427521262912691
noise,0.025,0.9218077338280602
noise,0.025,0.9081755986004418
noise,0.025,0.8148143777140618
noise,0.025,0.8738181180195352
noise,0.025,0.6250663362502782
noise,0.025,0.8856639862060547
noise,0.025,0.9709669930319204
noise,0.025,0.9010148107400665
noise,0.025,0.9514781803773766
noise,0.025,0.912057784559065
noise,0.025,0.8295744759098023
noise,0.025,0.9255815192710464
noise,0.025,0.761472299011214
noise,0.025,0.9839139580726624
noise,0.025,0.9790827631950378
noise,0.025,0.8086604120928176
noise,0.025,0.9247102737426758
noise,0.025,0.9239325202683369
noise,0.025,0.8458491815879701
noise,0.025,0.9266171091750697
noise,0.025,0.10876075178384781
noise,0.025,0.29197630286216736
noise,0.025,0.9237959980964661
noise,0.025,0.9946220520364033
noise,0.025,0.5562677118937808
noise,0.025,0.9433033747465428
noise,0.025,0.6923736746533927
noise,0.025,0.8852354356506222
noise,0.025,0.6182432998273801
noise,0.025,0.4960292878133492
noise,0.025,0.5652183462744461
noise,0.025,0.9009241343646274
noise,0.025,0.9360033273696899
noise,0.025,0.8371531270237655
